XVI	preferred	Određena stanja nastala u perinatalnom periodu
XVI	inclusion	Stanja nastala u perinatalnom periodu iako smrt ili bolest nastupi kasnije
XVI	exclusion	Urođene malformacije, deformacije i hromozomske abnormalnosti Q00–Q99
XVI	exclusion	Bolesti žlijezda sa unutrašnjim lučenjem, ishrane i metabolizma E00–E90
XVI	exclusion	Povrede, trovanja i određene druge posledice dejstva spoljašnjih uzroka S00–T98
XVI	exclusion	Tumori C00–D48
XVI	exclusion	Tetanus novorođenčeta A33
P00-P04	preferred	Plod i novorođenče na koje su uticala stanja majke i komplikacije trudnoće, trudova i porođaja
P00-P04	inclusion	Navedena stanja majke samo kada su označena kao uzrok smrtnosti ili bolesti ploda ili novorođenčeta
P00	preferred	Plod i novorođenče na koje su uticala stanja majke koja ne moraju biti povezana sa postojećom trudnoćom
P00	exclusion	Plod i novorođenče na koje su uticale komplikacije trudnoće majke P01.-
P00	exclusion	Plod i novorođenče na koje su uticali endokrini i metabolički poremećaji majke P70-P74 
P00	exclusion	Plod i novorođenče na koje su uticale štetne materije koje se prenose preko posteljice ili dojenjem P04.-
P00.0	preferred	Plod i novorođenče na koje su uticali hipertenzivni poremećaji kod majke
P00.0	inclusion	Plod ili novorođenče na koje je uticalo stanje majke klasifikovano pod O10-O11 i O13-O16
P00.1	preferred	Plod i novorođenče na koje su uticale bolesti bubrega i mokraćnih puteva majke
P00.1	inclusion	Plod ili novorođenče na koje je uticalo stanje majke klasifikovano pod N00–N39
P00.2	preferred	Plod i novorođenče na koje su uticale zarazne i parazitarne bolesti majke
P00.2	inclusion	Plod ili novorođenče na koje je uticala zarazna bolest majke klasifikovana pod A00–B00 i J09–J11, kod kojih se bolest ne manifestuje
P00.2	exclusion	Infekcije specifične za perinatalni period P35–P39
P00.2	exclusion	Infekcije genitalnog trakta i druge lokalizovane infekcije majke P00.8
P00.3	preferred	Plod i novorođenče na koje su uticale druge bolesti krvotoka i organa za disanje majke
P00.3	inclusion	Plod ili novorođenče na koje je uticalo stanje majke klasifikovano pod I00–I99, J00–J99 i Q20–Q34, a ne uključuje P00.0 i P00.2
P00.4	preferred	Plod i novorođenče na koje su uticali nutritivni poremećaji majke
P00.4	inclusion	Plod ili novorođenče na koje su uticali poremećaji majke klasifikovani pod E40–E64
P00.4	inclusion	Malnutricija (poremećaj ishrane) majke, neoznačena
P00.5	preferred	Plod i novorođenče na koje je uticala povreda majke
P00.5	inclusion	Plod ili novorođenče na koje su uticala stanja majke klasifikovana pod S00–T79
P00.6	preferred	Plod i novorođenče na koje su uticale hirurške intervencije na majci
P00.6	exclusion	Tekući porodjaj Carskim rezom P03.4
P00.6	exclusion	Oštećenje posteljice pri amniocentezi, carskim rezom, ili hirurškom indukcijom P02.1
P00.6	exclusion	Prethodna operacija na materici ili karličnim organima P03.8
P00.6	exclusion	Završetak trudnoće sa posledicama po plod i novorođenče P96.4
P00.7	preferred	Plod i novorođenče na koje su uticale druge medicinske intervencije na majci, neklasifikovane na drugom mestu
P00.7	inclusion	Plod ili novorođenče na koje je uticalo radiološko zračenje majke
P00.7	exclusion	Oštećenje posteljice pri amniocentezi, carskim rezom, ili hirurškom indukcijom P02.1
P00.7	exclusion	Plod i novorođenče na koje su uticale druge komplikacije trudova i  porođaja P03.-
P00.8	preferred	 Plod i novorođenče na koje su uticala druga stanja majke
P00.8	inclusion	Plod ili novorođenče na koje su uticala stanja majke klasifikovana pod T80-T88
P00.8	inclusion	Plod ili novorođenče na koje su uticale infekcije genitalnog trakta i druge lokalizovane infekcije majke
P00.8	inclusion	Plod ili novorođenče na koje je uticao sistemski eritemski lupus majke
P00.8	exclusion	Prolazni endokrini i metabolički poremećaji specifični za plod i novorođenče P70-P74
P00.9	preferred	Plod i novorođenče na koje su uticala neoznačena stanja majke
P01	preferred	Plod i novorođenče na koje su uticale komplikacije trudnoće majke
P01.0	preferred	Plod i novorođenče na koje je uticala neadekvatna funkcija grlića materice       
P01.1	preferred	Plod i novorođenče na koje je uticala prerana ruptura vodenjaka                                     
P01.2	preferred	 Plod i novorođenče na koje je uticala premala količina plodove vode (oligohidramnion)      
P01.2	exclusion	kada nastaje zbog prerane rupture vodenjaka P01.1
P01.3	preferred	 Plod i novorođenče na koje je uticala prevelika količina plodove vode (polihidramnion)        
P01.3	inclusion	Hidramnion (Prevelika količina plodove vode) 
P01.4	preferred	Plod i novorođenče na koje je uticala vanmaterična trudnoća                              
P01.4	inclusion	Abdominalna trudnoća
P01.5	preferred	 Plod i novorođenče na koje je uticala višeplodna trudnoća                                    
P01.5	inclusion	Troplodna trudnoća
P01.5	inclusion	Blizanačka trudnoća
P01.6	preferred	Plod i novorođenče na koje je uticala smrt majke                                                     
P01.7	preferred	Plod i novorođenče na koje je uticao nepravilan stav prije rođenja
P01.7	inclusion	Prednjacenja ploda karlicom prije porodjaja
P01.7	inclusion	Spoljni okret  prije porodjaja
P01.7	inclusion	Prednjačenje ploda licem prije porodjaja
P01.7	inclusion	Poprečni položaj ploda prije porodjaja
P01.7	inclusion	Nestabilan položaj ploda prije porodjaja
P01.8	preferred	 Plod i novorođenče na koje su uticale druge komplikacije trudnoće majke                     
P01.8	inclusion	Spontani pobačaj ploda
P01.9	preferred	Plod i novorođenče na koje su uticale neoznačene komplikacije trudnoće majke  
P02	preferred	Plod i novorođenče na koje su uticale komplikacije posteljice, pupčanika i vodenjaka
P02.0	preferred	Plod i novorođenče na koje je uticala nisko usađena posteljica (placenta previa)                 
P02.1	preferred	Plod i novorođenče na koje su uticali drugi oblici odlubljivanja posteljice i krvarenje      
P02.1	inclusion	Prijevremeno odlubljivanje posteljice (abruptio placentae)
P02.1	inclusion	Slučajno krvarenje
P02.1	inclusion	Krvarenje prije porodjaja
P02.1	inclusion	Oštećenje posteljice pri amniocentezi, carskim rezom, ili hirurškom indukcijom
P02.1	inclusion	Gubitak krvi majke
P02.1	inclusion	Prijevremeno odlubljivanje posteljice
P02.2	preferred	Plod i novorođenče na koje su uticale druge i neoznačene morfološke i funkcionalne abnormalnosti posteljice                           
P02.2	inclusion	Disfunkcija posteljice
P02.2	inclusion	Infarkt posteljice
P02.2	inclusion	Insuficijencija posteljice 
P02.3	preferred	Plod i novorođenče na koje su uticali sindromi posteljične transfuzije                               
P02.3	inclusion	Abnormalnosti posteljice i pupčanika koje uzrokuju transfuziju od jednog blizanca drugom ili drugu transplacentnu transfuziju.
P02.3	coding-hint	Koristiti dodatne šifre ako se želi označiti nastalo stanja ploda i novorođenčeta
P02.4	preferred	Plod i novorođenče na koje je uticalo ispadanje pupčanika (prolaps)                                          
P02.5	preferred	Plod i novorođenče na koje je uticao drugi pritisak na pupčanik                                 
P02.5	inclusion	Pupčana vrpca obmotana (tijesno) oko vrata ploda
P02.5	inclusion	Zapletenost pupcanika
P02.5	inclusion	Čvor na pupčanoj vrpci
P02.6	preferred	Plod i novorođenče na koje su uticala druga i neoznačena stanja pupčanika                    
P02.6	inclusion	Kratak pupčanik
P02.6	inclusion	Prednjačeći krvni sudovi (Vasa praevia)
P02.6	exclusion	Jedna umbilikalna arterija Q27.0
P02.7	preferred	Plod i novorođenče na koje je uticalo zapaljenje ovojnica ploda (horioamnionitis)       
P02.7	inclusion	Zapaljenje membrane ploda (Amnionitis)
P02.7	inclusion	Zapaljenje membrana ploda
P02.7	inclusion	Zapaljenje posteljice
P02.8	preferred	Plod i novorođenče na koje su uticale druge abnormalnosti vodenjaka                           
P02.9	preferred	Plod i novorođenče na koje su uticale neoznačene abnormalnosti vodenjaka        
P03	preferred	Plod i novorođenče na koje su uticale druge komplikacije porođaja                               
P03.0	preferred	Plod i novorođenče na koje su uticali porodjaj pri prednjačenju karlicom i ekstrakcija
P03.1	preferred	Plod i novorođenče na koje je uticao drugi nepravilan stav, položaj i disproporcija u toku porođaja                                                  
P03.1	inclusion	Suženje karlice
P03.1	inclusion	Plod ili novorođenče na koje je uticalo stanje  klasifikovano pod O64-O66
P03.1	inclusion	Perzistentni okcipito-posteriorni stav glavice
P03.1	inclusion	Poprečni položaj ploda
P03.2	preferred	Plod i novorođenče na koje je uticao porođaj forcepsom   
P03.3	preferred	Plod i novorođenče na koje je uticao porođaj vakuum-ekstraktorom (ventuzom)                    
P03.4	preferred	Plod i novorođenče na koje je uticao porođaj carskim rezom                                         
P03.5	preferred	Plod i novorođenče na koje je uticao ubrzani porođaj                                                    
P03.5	inclusion	Kratka druga faza porodjaja (drugo porodjajno doba)
P03.6	preferred	Plod i novorođenče na koje su uticale abnormalne kontrakcije materice               
P03.6	inclusion	Plod ili novorođenče na koje su uticala stanja  klasifikovana pod O62.-, izuzimajući O62.3
P03.6	inclusion	Snažne (hipertonične) kontrakcije materice
P03.6	inclusion	Inercija materice (lijenost materice)
P03.8	preferred	  Plod i novorođenče na koje su uticale druge označene komplikacije tokom trudova i porođaja                                                  
P03.8	inclusion	Abnormalnosti mekih tkiva porodjajnog puta majke
P03.8	inclusion	Destruktivne operacije na plodu, kako bi se olakšao porodjaj
P03.8	inclusion	Plod ili novorođenče na koje su uticala stanja klasifikovana pod O60–O75, i postupci koji se koriste u porođaju, a nijesu uključeni u P02.- i P03.0–P03.6
P03.8	inclusion	Indukcija porodjaja
P03.9	preferred	Plod i novorođenče na koje je uticala neoznačena komplikacija tokom trudova i porođaja        
P04	preferred	Plod i novorođenče na koje su uticali štetni uticaji koje se prenose preko posteljice ili dojenjem                                              
P04	inclusion	Neteratogeni efekti materija koje se prenose preko posteljice
P04	exclusion	Urođene malformacije Q00–Q99
P04	exclusion	Žutica novorođenčeta uzrokovana ljekovima ili toksinima prenijetim od majke P58.4 
P04.0	preferred	Plod i novorođenče na koje je uticala anestezija i analgezija majke tokom trudnoće, trudova i porođaja
P04.0	inclusion	Reakcije i intoksikacije zbog opijata i sredstava za smirenje davanih majci u trudnoći i porođaju
P04.1	preferred	Plod i novorođenče na koje je uticalo lečenje majke drugim ljekovima
P04.1	inclusion	Hemioterapija tumora
P04.1	inclusion	Citotoksični ljekovi 
P04.1	exclusion	Dizmorfija izazvana varfarinom Q86.2
P04.1	exclusion	Sindrom ploda oštećenog hidantoinom (fetalni hidantoinski sindrom) Q86.1
P04.1	exclusion	Majčina upotreba materija koje mogu izazvati zavisnost P04.4
P04.2	preferred	Plod i novorođenče na koje je uticalo majčina upotreba duvana 
P04.3	preferred	Plod i novorođenče na koje je uticala majčina upotreba alkohola
P04.3	exclusion	Fetalni alkoholni sindrom Q86.0 
P04.4	preferred	Plod i novorođenče na koje je uticala majčina upotreba ljekova koji mogu uzrokovati zavisnost
P04.4	exclusion	Anestezija i analgezija majke P04.0
P04.4	exclusion	Neonatalni simptomi odvikavanja nastali zbog majčine upotrebe ljekova koji uzrokuju zavisnost P96.1
P04.5	preferred	Plod i novorođenče na koje je uticala majčina upotreba nutritivnih hemijskih materija 
P04.6	preferred	Plod i novorođenče na koje je uticalo izlaganje majke hemijskim supstancama iz životne sredine
P04.8	preferred	Plod i novorođenče na koje su uticali drugi štetni faktori od strane majke 
P04.9	preferred	Plod i novorođenče na koje je uticao štetan faktor od strane majke, neoznačen 
P05-P08	preferred	Poremećaji povezani sa trajanjem gestacije i rastom fetusa
P05	preferred	Usporen rast i loša ishrana ploda 
P05.0	preferred	Mala tezina za gestacijsku starost
P05.0	text	Obično se odnosi na težinu ispod, ali dužinu iznad 10-og percentila za gestacijsku starost
P05.0	inclusion	Mala težina (ploda) za dob/datum 
P05.1	preferred	Mali za gestacijsku starost
P05.1	text	Obično se odnosi na težinu i dužinu ispod 10-og percentila za gestacijsku starost
P05.1	inclusion	Plod mali za dob/datum
P05.1	inclusion	Plod mali i male težine za datum
P05.2	preferred	Loša ishrana ploda bez napomene o maloj težini ili malom plodu za gestacijsku starost 
P05.2	text	Novorođenče, koje nije male težine,niti je malo za gestacijsku starost, sa znacima pothranjenosti, kao što su suva i perutava koža i gubitak potkožnog tkiva.
P05.2	exclusion	Pothranjenost ploda sa napomenom o maloj težini za gestacijsku starost P05.0
P05.2	exclusion	Pothranjenost ploda sa napomenom o malom plodu za gestacijsku starost P05.1
P05.9	preferred	Usporen rast ploda, neoznačen
P05.9	inclusion	Zaostajanje u rastu ploda, nespecifično
P07	preferred	Poremećaji koji se odnose na kratko trajanje trudnoće i malu težinu na rođenju, neklasifikovani na drugom mestu
P07	note	Kada su oba, tjelesna težina na rodjenju i gestacijska starost poznati , prioritet treba dati  tjelesnoj težini na rodjenju.
P07	inclusion	Navedena stanja, bez daljih pojedinosti, kao uzrok smrtnosti, obolijevanja ili dodatne njege, u novorođenčeta
P07	exclusion	Mala težina na rodjenju zbog usporenog rasta ploda i njegove pothranjenosti P05.-
P07.0	preferred	Izrazito mala težina na rođenju
P07.0	text	Težina na rodjenju 999 g ili manje
P07.1	preferred	Druga mala tezina na rodjenju
P07.1	text	Težina na rođenju 1000-2499g
P07.2	preferred	Izrazita nezrelost ploda
P07.2	text	Manje od 28 punih nedjelja (manje od 196 dana) gestacije
P07.3	preferred	Druga prijevremeno rođena odojčad
P07.3	text	28 punih nedjelja ili više, ali manje od 37 punih nedjelja (196 punih dana ali manje od 259 punih dana) gestacije
P07.3	inclusion	Nedonešenost, nespecifična
P08	preferred	Poremećaji koji se odnose na dugo trajanje gestacije i veliku težinu na rođenju
P08	note	Kada su oba, tjelesna težina na rodjenju i gestacijska starost poznati , prioritet treba dati  tjelesnoj težini na rodjenju.
P08	inclusion	Navedena stanja, bez daljih pojedinosti, kao uzrok smrtnosti, obolijevanja ili dodatne njege, u ploda ili novorođenčeta
P08.0	preferred	Izrazito veliko novorođenče
P08.0	text	Obično podrazumijeva težinu na rođenju 4500 g ili više.
P08.0	exclusion	Sindrom odojčeta majke sa šećernom bolešću P70.1
P08.0	exclusion	Sindrom odojčeta majke sa gestacionim dijabetesom P70.0
P08.1	preferred	Druga novorodjencad teska za za gestacijsku starost 
P08.1	inclusion	Drugi plod ili odojče teško ili veliko za dob/datum nezavisno od perioda gestacije
P08.1	definition	Obično podrazumijeva težinu na rodjenju > 90-og percentila za gestacijsku starost ili 4000 g ili više u terminu
P08.1	exclusion	Sindrom odojčeta majke sa šećernom bolešću P70.1
P08.1	exclusion	Sindrom odojčeta majke sa gestacionim dijabetesom P70.0
P08.1	exclusion	Sindrom odojčeta: težina na rođenju 4500 g ili više P08.0
P08.2	preferred	Novorodjenče rođeno poslije termina porođaja, koje nije teško za gestacijsku starost
P08.2	text	Plod ili odojče sa gestacijskom starošću od 42 pune nedjelje ili više (294 dana. ili više), ne teško ili veliko za dob /datum
P08.2	inclusion	Prenešenost, neoznačena
P10-P15	preferred	Porođajne povrede
P10	preferred	Intrakranijalna laceracija i krvarenje novorođenčeta usled porođajne povrede
P10	exclusion	Intrakranijalno krvarenje ploda ili novorođenčeta: neoznačeno P52.9
P10	exclusion	Intrakranijalno krvarenje ploda i novorođenčeta usled anoksije ili hipoksije P52.-
P10.0	preferred	Subduralno krvarenje novorođenčeta usled porođajne povrede
P10.0	inclusion	Subduralni hematom (lokalizovan) usled porodjajne povrede
P10.0	exclusion	Subduralna hemoragija udružena sa rascjepom tentorijuma P10.4
P10.1	preferred	Cerebralno krvarenje usled porođajne povrede
