XI	preferred	Bolesti sistema za varenje (K00–K93)
XI	exclusion	Stanja nastala u porođajnom periodu (P00–P96)
XI	exclusion	Zarazne i parazitarne bolesti (A00–B99)
XI	exclusion	Komplikacije trudnoće, porođaja i babinja (O00–O99)
XI	exclusion	Urođene nakaznosti, deformacije i hromosomske nenormalnosti (Q00–Q99)
XI	exclusion	Bolesti žlijezda sa unutrašnjim lučenjem, ishrane i metabolizma (E00–E90)
XI	exclusion	Povrede, trovanja i posljedice djelovanja spoljašnjih uzroka (S00–T98)
XI	exclusion	Tumori (C00–D48)
XI	exclusion	Simptomi, znaci i nenormalni klinički i laboratorijski nalazi (R00–R99)
K00-K14	preferred	Bolesti usne šupljine, pljuvačnih žlijezda i vilica
K00	preferred	Poremećaji u razvoju i nicanju zuba
K00	exclusion	Zadržani (retinirani) i ukliješteni (impaktirani) zubi  (K01.-)
K00.0	preferred	Urođeni nedostatak svih zuba - Anodoncija
K00.0	inclusion	Hipodoncija
K00.0	inclusion	Oligodoncija
K00.1	preferred	Prekobrojni zubi
K00.1	inclusion	Distomolar 
K00.1	inclusion	Četvrti molar
K00.1	inclusion	Meziodens
K00.1	inclusion	Paramolar
K00.1	inclusion	Dodatni zubi 
K00.2	preferred	Nepravilnosti u veličini i obliku zuba
K00.2	inclusion	Srašćenje korjenova dva ili više zuba 
K00.2	inclusion	Stopljeni zubi ("dvostruki zub")
K00.2	inclusion	Udvajanje zuba (Zubi blizanci)
K00.2	inclusion	Evaginacija zuba (kandžasta kvržica, zub na zubu)
K00.2	inclusion	Zub u zubu
K00.2	inclusion	Invaginacija zuba
K00.2	inclusion	Caklinske (gleđne) perle
K00.2	inclusion	Makrodoncija (megalodontizam)
K00.2	inclusion	Mikrodoncija
K00.2	inclusion	Klinasti [konični] zub
K00.2	inclusion	Taurodontizam
K00.2	inclusion	Paramolarna kvržica
K00.2	exclusion	Karabelijeva kvržica, smatra se normalnom varijacijom i ne šifrira se
K00.3	preferred	Pjegavi zubi
K00.3	inclusion	Fluoroza zuba
K00.3	inclusion	Pjegavost cakline (gleđi)
K00.3	inclusion	Nefluoridna zamućenost cakline (gleđi)
K00.3	exclusion	Depoziti [naslage] na zubima (K03.6)
K00.4	preferred	Poremećaji u formiranju zuba
K00.4	inclusion	Aplazija i hipoplazija cementa
K00.4	inclusion	Dilaceracija zuba
K00.4	inclusion	Hipoplazija cakline (gleđi) (prenatalna) (neonatalna) (postnatalna) 
K00.4	inclusion	Regionalna odontodisplazija
K00.4	inclusion	Tarnerov zub
K00.4	exclusion	Hačinsonovi zubi i malinasti kutnjaci kod kongenitalnog sifilisa (A50.5)
K00.4	exclusion	Pjegavi zubi (K00.3)
K00.5	preferred	Urođeni poremećaji u strukturi zuba, koji nijesu klasifikovani drugdje
K00.5	inclusion	Amelogenezis imperfekta
K00.5	inclusion	Odontogenezis imperfekta
K00.5	inclusion	Dentinogenezis imperfekta
K00.5	inclusion	Dentinska displazija
K00.5	inclusion	Školjkasti zubi ("Shell teeth")
K00.6	preferred	Poremećaji u nicanju zuba
K00.6	inclusion	Prerano nicanje zuba
K00.6	inclusion	Natalni zubi 
K00.6	inclusion	Neonatalni zubi
K00.6	inclusion	Prijevremena: erupcija zuba
K00.6	inclusion	Prijevremeno: ispadanje primarnih [mliječnih] zuba
K00.6	inclusion	Zadržavanje [perzistencija] mliječnih zuba
K00.7	preferred	Sindrom denticije
K00.8	preferred	Druge nepravilnosti u razvoju zuba
K00.8	inclusion	Promjene boje tokom formiranja zuba (diskoloracija zuba)
K00.8	inclusion	Endogeno prebojavanje zubnih tkiva, koje nije drugačije specifikovano
K00.9	preferred	Razvojni poremećaj zuba, nespecifikovan
K00.9	inclusion	Poremećaj odontogeneze, koji nije drugačije specifikovan
K01	preferred	Zadržan (retiniran) i ukliješten (impaktiran) zub
K01	exclusion	Napomena: Usađeni ili utisnuti zubi sa abnormalnom pozicijom tog, ili susjednih zuba. Isključuje se: Nenormalan položaj zuba u zubalu (K07.3)
K01.0	preferred	Zadržan (retiniran) zub
K01.0	text	Tekst: Retinirani zub je zub koji nije izbio, iako ostali zubi na to nijesu uticali. 
K01.1	preferred	Ukliješten (impaktiran) zub
K01.1	text	Tekst: Impaktirani zub je zub koji nije izbio jer ga je ometao drugi zub. 
K02	preferred	Karijes zuba
K02.0	preferred	Karijes ograničen na caklinu (gleđ)
K02.0	inclusion	Lezije bijala mrlja [inicijalni karijes]
K02.1	preferred	Karijes dentina 
K02.2	preferred	Karijes cementa 
K02.3	preferred	Zaustavljen zubni karijes 
K02.4	preferred	Cirkularni karijes - Odontoklazija
K02.4	inclusion	Infantilna melanodoncija
K02.4	inclusion	Melanodontoklazija
K02.8	preferred	Drugi zubni karijes
K02.9	preferred	Karijes zuba, nespecifikovan
K03	preferred	Ostale bolesti tvrdih zubnih tkiva
K03	exclusion	Bruksizam (F45.8)
K03	exclusion	Karijes zuba (K02.-)
K03	exclusion	Škripanje zubima, koje nije drugačije specifikovano (F45.8)
K03.0	preferred	Prekomjerno trošenje (atricija) zuba
K03.0	inclusion	Trošenje zuba: aproksimalno
K03.0	inclusion	Trošenje zuba: okluzalno
K03.1	preferred	Abrazija zuba
K03.1	inclusion	Abrazija: zbog paste za zube
K03.1	inclusion	Abrazija: habitualna 
K03.1	inclusion	Abrazija: profesionalna 
K03.1	inclusion	Abrazija: ritualna 
K03.1	inclusion	Abrazija: tradicionalna 
K03.1	inclusion	Klinasti defekti na zubima, koji nijesu drugačije specifikovani
K03.2	preferred	Erozija zuba
K03.2	inclusion	Erozija zuba: koja nije drugačije specifikovana
K03.2	inclusion	Erozija zuba: zbog ishrane
