XX	preferred	
XX	text	
V01-X59	preferred	Udesi
V01-V99	preferred	Saobraćajni udesi
V01-V99	note	Ovaj odjeljak je podijeljen u 12 podgrupa. One koje se odnose na drumske saobraćajne udese (V01-V89). Opisuje način trasportovanja žrtve i dalje su podijeljene da bi se identifikovale žrtve saputnici i tip udesa. Vozilo u kome se povrijeđena  osoba transportovala je identifikovano sa dva prva slova jer se uvidjelo da je to najznačaniji faktor u smislu definisanja preventivnih mjera.
V01-V99	exclusion	udes osoba koje se bave održavanjem ili popravkom transportne  opreme ili vozila (koje nije u pokretu), osim ako je povrijeđen drugim vozilom u pokretu (W00-X59)
V01-V99	exclusion	udese koji uključuju vozila, ali nemaju nikakve veze sa opasnošću koja je u vezi sa prevoznim sredstvima, na primjer, povrede koje su nastale u tuči na brodu; transportno vozilo koje je zahvaćeno prirodnom nepogodom (kataklizmom); prst koji je slomljen prilikom zatvaranja vrata auta (W00-X59)
V01-V99	exclusion	Napad koji je nastao razbijanjem motornog vozila (Y03.-)
V01-V99	exclusion	Događaj sa neutvrđenom namjerom (Y31-Y33)
V01-V99	exclusion	Namjerno samopovređivanje (X81-X83)
V01-V09	preferred	Pješak povrijeđen u saobraćajnom udesu 
V01-V09	exclusion	Sudara pješaka koji pješači sa drugim pješakom koji pješači (W51.-)
V01-V09	exclusion	Pad uslijed sudara pješaka koji pješači sa drugim pješakom koji pješači (W03.-)
V01	preferred	Pješak povrijeđen udarom bicikla
V01[S20V01_4]	modifierlink	
V02	preferred	Pješak povrijeđen udarom motornog vozila sa dva ili tri točka
V02[S20V01_4]	modifierlink	
V03	preferred	Pješak povrijeđen udarom kolima, pick-up vozilom ili kombijem
V03[S20V01_4]	modifierlink	
V04	preferred	Pješak povrijeđen udarom teškog transportnog vozila ili autobusa
V04[S20V01_4]	modifierlink	
V05	preferred	Pješak povrijeđen udarom voza ili pružnog vozila
V05[S20V01_4]	modifierlink	
V06	preferred	Pješak povrijeđen udarom nekog drugog vozila bez motora
V06	inclusion	Udar sa zaprežnim vozilom, životinjom koju neko jaše i tramvajem
V06[S20V01_4]	modifierlink	
V09	preferred	Pješak povrijeđen u drugim i neoznačenim saobraćajnim udesima
V09	inclusion	Pješak povrijeđen specijalnim vozilom
V09.0	preferred	Pješak povrijeđen u nesaobraćajnom udesu u kome su učestvovala neka druga ili neoznačena motorna vozila
V09.1	preferred	Pješak povrijeđen u neoznačenom nesaobraćajnom udesu
V09.2	preferred	Pješak povrijeđen u saobraćajnom udesu u kome su učestvovala neka druga ili neoznačena motorna vozila
V09.3	preferred	Pješak povrijeđen u neoznačenom saobraćajnom udesu
V09.9	preferred	Pješak povrijeđen u neoznačenom udesu
V10-V19	preferred	Biciklista povrijeđen u saobraćajnom udesu
V10	preferred	Biciklista povrijeđen u sudaru sa pješakom ili životinjom
V10	exclusion	Sudar sa zaprežnim vozilom ili životinjom koju neko jaše
V10[S20V10_4]	modifierlink	
V11	preferred	Biciklista povrijeđen u sudaru sa drugim biciklistom
V11[S20V10_4]	modifierlink	
V12	preferred	Biciklista povrijeđen u sudaru sa motornim vozilom na dva ili tri točka
V12[S20V10_4]	modifierlink	
V13	preferred	Biciklista povrijeđen u sudaru sa autom, pick-up vozilom ili kombijem
V13[S20V10_4]	modifierlink	
V14	preferred	Biciklista povrijeđen u sudaru sa teškim transportnim vozilom ili autobusom
V14[S20V10_4]	modifierlink	
V15	preferred	Biciklista povrijeđen u sudaru sa vozom ili pružnim vozilom
V15[S20V10_4]	modifierlink	
V16	preferred	Biciklista povrijeđen u sudaru sa drugim vozilom bez motora
V16	inclusion	Sudar sa zaprežnim vozilom, životinjom koju neko jaše i tramvajem
V16[S20V10_4]	modifierlink	
V17	preferred	Biciklista povrijeđen u sudaru sa fiksiranim ili nepokretnim predmetom
V17[S20V10_4]	modifierlink	
V18	preferred	Biciklista povrijeđen u saobraćajnom udesu bez sudara
V18	inclusion	Pad ili guranje sa bicikla (bez prethodnog sudara) - prevrtanje: neoznačeno 
V18	inclusion	Pad ili guranje sa bicikla (bez prethodnog sudara) - prevrtanje: bez sudara
V18[S20V10_4]	modifierlink	
V19	preferred	Biciklista povrijeđen u drugim i neoznačenim saobraćajnim udesima
V19.0	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V19.1	preferred	Putnik povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V19.2	preferred	Neoznačen biciklista povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V19.2	inclusion	Sudar bicikliste neoznačen, nesaobraćajni
V19.3	preferred	Biciklista (bilo koji) povrijeđen u neoznačenom nesaobraćajnom udesu
V19.3	inclusion	Udes bicikliste neoznačen, nesaobraćajni
V19.3	inclusion	Biciklista povrijeđen u nesaobraćajnom udesu, neoznačen
V19.4	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V19.5	preferred	Putnik povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V19.6	preferred	Neoznačen biciklista povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V19.6	inclusion	Neoznačen sudar bicikliste, (saobraćajni)
V19.8	preferred	Biciklista (bilo koji) povrijeđen u drugim označenim saobraćajnim udesima
V19.8	inclusion	Prikliješten dijelom bicikla
V19.9	preferred	Biciklista (bilo koji) povrijeđen u neoznačenom saobraćajnom udesu
V19.9	inclusion	Udes bicikliste, neoznačen
V20-V29	preferred	Motociklista povrijeđen u saobraćajnom udesu
V20-V29	inclusion	Moped
V20-V29	inclusion	Motocikl sa pobočnim sjedištem
V20-V29	inclusion	Motorizovani bicikl
V20-V29	inclusion	Skuter
V20-V29	exclusion	Motorno vozilo na tri točka (V30-V39)
V20	preferred	Motociklista povrijeđen u sudaru sa pješakom ili životinjom
V20	exclusion	Sudar sa zaprežnim vozilom ili životinjom koju neko jaše (V26.-)
V20[S20V20_4]	modifierlink	
V21	preferred	Motociklista povrijeđen u sudaru sa biciklistom
V21[S20V20_4]	modifierlink	
V22	preferred	Motociklista povrijeđen u sudaru sa motornim vozilom sa dva ili tri točka
V22[S20V20_4]	modifierlink	
V23	preferred	Motociklista povrijeđen u sudaru sa automobilom, pick-up vozilom ili kombijem
V23[S20V20_4]	modifierlink	
V24	preferred	Motociklista povrijeđen u sudaru sa teškim transportnim vozilom ili autobusom
V24[S20V20_4]	modifierlink	
V25	preferred	Motociklista povrijeđen u sudaru sa  vozom ili pružnim vozilom
V25[S20V20_4]	modifierlink	
V26	preferred	Motociklista povrijeđen u sudaru sa drugim vozilom bez motora
V26	inclusion	Sudar sa zaprežnim vozilom, životinjom koju neko jaše i  tramvajem
V26[S20V20_4]	modifierlink	
V27	preferred	Motociklista povrijeđen u sudaru sa fiksiranim ili nepokretnim predmetom
V27[S20V20_4]	modifierlink	
V28	preferred	Motociklista povrijeđen u saobraćajnom udesu bez sudara
V28	inclusion	Pad ili guranje sa motocikla (bez prethodnog sudara) - prevrtanje, neoznačeno
V28	inclusion	Pad ili guranje sa motocikla (bez prethodnog sudara) - prevrtanje, bez sudara
V28[S20V20_4]	modifierlink	
V29	preferred	Motociklista povrijeđen u drugim i neoznačenim saobraćajnim udesima
V29.0	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V29.1	preferred	Putnik povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V29.2	preferred	Neoznačeni motociklista povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V29.2	inclusion	Neoznačeni motociklista u sudaru, nesaobraćajni
V29.3	preferred	Motociklista (bilo koji) povrijeđen u neoznačenom nesaobraćajnom udesu
V29.3	inclusion	Udes motocikliste neoznačen, nesaobraćajni
V29.3	inclusion	Motociklista povrijeđen u neoznačenom nesaobraćajnom udesu
V29.4	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V29.5	preferred	Putnik  povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V29.6	preferred	Neoznačeni motociklista povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V29.6	inclusion	Neoznačen sudar motocikliste, (saobraćajni)
V29.8	preferred	Motociklista (bilo koji) povrijeđen u drugim označenim saobraćajnim udesima
V29.8	inclusion	Prikliješten dijelom motocikla
V29.9	preferred	Motociklista (bilo koji) povrijeđen u neoznačenom saobraćajnom udesu
V29.9	inclusion	Udes motocikliste, neoznačen
V30-V39	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u saobraćajnom udesu
V30-V39	inclusion	Tricikl sa motorom
V30-V39	exclusion	Motocikl sa pobočnim sjedištem (V20-V29)
V30-V39	exclusion	Vozilo predviđeno prvenstveno za korišćenje van puta (terensko vozilo) (V86.-)
V30	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa pješakom ili životinjom
V30	exclusion	Sudar sa zaprežnim vozilom ili životinjom koju neko jaše (V36.-)
V30[S20V30_4]	modifierlink	
V31	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa biciklistom
V31[S20V30_4]	modifierlink	
V32	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa motornim vozilom sa dva ili tri točka
V32[S20V30_4]	modifierlink	
V33	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa automobilom, pick-up vozilom ili kombijem
V33[S20V30_4]	modifierlink	
V34	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa teškim transportnim vozilom ili autobusom
V34[S20V30_4]	modifierlink	
V35	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa vozom ili pružnim vozilom
V35[S20V30_4]	modifierlink	
V36	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa drugim vozilom bez motora
V36	inclusion	Sudar sa zaprežnim vozilom, životinjom koju neko jaše i tramvajem
V36[S20V30_4]	modifierlink	
V37	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa fiksiranim ili nepokretnim predmetom
V37[S20V30_4]	modifierlink	
V38	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u saobraćajnom udesu bez sudara
V38	inclusion	Pad ili guranje sa motornog vozila sa tri točka (bez prethodnog sudara) - prevrtanje: neoznačeno
V38	inclusion	Pad ili guranje sa motornog vozila sa tri točka (bez prethodnog sudara) - prevrtanje: bez sudara
V38[S20V30_4]	modifierlink	
V39	preferred	Osoba u motornom vozilu sa tri točka povrijeđena u drugim i neoznačenim saobraćajnim udesima
V39.0	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V39.1	preferred	Putnik povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V39.2	preferred	Neoznačena osoba u motornom vozilu sa tri točka povrijeđena u sudaru sa drugim i neoznačenim motornim vozilom u nesaobraćajnom udesu
V39.2	inclusion	Neoznačen sudar motornog vozila sa tri točka, nesaobraćajni
V39.3	preferred	Osoba u motornom vozilu sa tri točka (bilo koja) povrijeđena u neoznačenom nesaobraćajnom udesu
V39.3	inclusion	Udes motornog vozila sa tri točka neoznačen, nesaobraćajni
V39.3	inclusion	Osoba u motornom vozilu sa tri točka povrijeđena u nesaobraćajnom udesu, neoznačen
V39.4	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V39.5	preferred	Putnik povrijeđen u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V39.6	preferred	Neoznačena osoba u motornom vozilu sa tri točka  povrijeđena u sudaru sa drugim i neoznačenim motornim vozilom u saobraćajnom udesu
V39.6	inclusion	Neoznačen sudar, u kome je učestvovalo motorno vozilo sa tri točka (saobraćajni)
V39.8	preferred	Osoba u motornom vozilu sa tri točka (bilo koja) povrijeđena u drugim označenim saobraćajnim udesima
V39.8	inclusion	Prikliješten vratima ili dijelom motornog vozila sa tri točka
V39.9	preferred	Osoba u motornom vozilu sa tri točka (bilo koji) povrijeđena u neoznačenom saobraćajnom udesu
V39.9	inclusion	Udes motornog vozila sa tri točka, neoznačen
V40-V49	preferred	Osoba u automobilu povrijeđena u saobraćajnom udesu
V40-V49	inclusion	Minibus
V40	preferred	Osoba u automobilu povrijeđena u sudaru sa pješakom ili životinjom
V40	exclusion	Sudar sa zaprežnim vozilom ili životinjom koju neko jaše (V46.-)
V40[S20V40_4]	modifierlink	
V41	preferred	Osoba u automobilu povrijeđena u sudaru sa biciklistom
V41[S20V40_4]	modifierlink	
V42	preferred	Osoba u automobilu povrijeđena u sudaru sa motornim vozilom sa dva ili tri točka
V42[S20V40_4]	modifierlink	
V43	preferred	Osoba u automobilu povrijeđena u sudaru sa automobilom, pick-up vozilom ili kombijem
V43[S20V40_4]	modifierlink	
V44	preferred	Osoba u automobilu povrijeđena u sudaru sa teškim transportnim vozilom ili autobusom
V44[S20V40_4]	modifierlink	
V45	preferred	Osoba u automobilu povrijeđena u sudaru sa  vozom ili pružnim vozilom
V45[S20V40_4]	modifierlink	
V46	preferred	Osoba u automobilu povrijeđena u sudaru sa drugim vozilom bez motora
V46	inclusion	Sudar sa zaprežnim vozilom, životinjom koju neko jaše i  tramvajem
V46[S20V40_4]	modifierlink	
V47	preferred	Osoba u automobilu povrijeđena u sudaru sa fiksiranim ili nepokretnim predmetom
V47[S20V40_4]	modifierlink	
V48	preferred	Osoba u automobilu povrijeđena u saobraćajnom udesu bez sudara
V48	inclusion	Prevrtanje: neoznačeno
V48	inclusion	Prevrtanje: bez sudara
V48[S20V40_4]	modifierlink	
V49	preferred	Osoba u automobilu povrijeđena u drugim i neoznačenim saobraćajnim udesima
V49.0	preferred	Vozač povrijeđen u sudaru sa drugim i neoznačenim motornim vozilima u nesaobraćajnom udesu
V49.1	preferred	Putnik povrijeđen u sudaru sa drugim i neoznačenim motornim vozilima  u nesaobraćajnom udesu
V49.2	preferred	Neoznačena osoba u automobilu u sudaru sa drugim i neoznačenim motornim vozilima u nesaobraćajnom udesu
V49.2	inclusion	Neoznačen sudar automobila, nesaobraćajni
